merchant_id,period,district_id,mcc,period_revenue,period_transaction_count,period_distinct_customers,POI_count,POI_diversity,merchant_district_mean_household_income,revenue_change,transaction_change,customer_change,mcc_median_revenue_change,mcc_median_transaction_change,mcc_median_customer_change,customer_age_mean,customer_age_median,customer_income_mean,customer_income_median,customer_gender_entropy,number_of_customer_work_districts,customer_work_district_entropy,number_of_customer_home_districts,customer_home_district_entropy,customer_job_type_entropy,customer_education_entropy,customer_marital_status_entropy,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector__centrality,merchant_district_population,merchant_ego_net_mcc_entropy,merchant_ego_net_geo_entropy,revenue_label,transaction_label,customer_label,sum_labels,performance_label
1726,1,82,5411,12678.27,344,71,97,1.247128673,4670,-0.023131705,-0.055232558,0.084507042,0.177622795,0.10140376,0.055555556,38.70422535,37,1815.868592,1500,0.533598765,21,2.641425888,7,1.094488755,0.728335859,1.25097816,0.653491281,165,387.0125177,0.000253807,0.005194052,381114,1.076379648,1.923977717,0,0,1,1,medium-performing
1727,1,160,5411,22851.8,369,89,22,1.285615574,5772,0.120837746,0.06504065,0.134831461,0.177622795,0.10140376,0.055555556,40.39325843,40,4014.88573,2500,0.593800069,21,2.482228695,9,0.871035984,1.258962334,1.440345242,0.506564209,245,816.819462,0.000254842,0.026226089,497586,1.095366109,1.656688605,0,0,1,1,medium-performing
1728,1,141,5411,5321.18,171,28,103,1.12899839,3503,0.087847056,0.070175439,-0.178571429,0.177622795,0.10140376,0.055555556,38.96428571,37,2284.714286,2030,0.562334945,13,2.292086048,6,0.994353092,0.707108963,1.407517331,1.026540303,89,144.3325637,0.00024432,0.003553161,248859,1.098447366,2.128234411,0,0,0,0,poorly-performing
1729,1,79,5411,3389.32,105,25,150,1.109495646,2847,-0.277185394,-0.352380952,-0.2,0.177622795,0.10140376,0.055555556,37.4,37,2054.6,1501,0.366924791,12,2.324308231,5,0.766837732,0.334220846,1.45652016,0.592953117,76,105.028039,0.000238265,0.001041185,454569,1.098339843,2.275393221,0,0,0,0,poorly-performing
1730,1,82,5411,6454.11,274,32,38,0.87747982,4670,0.05807927,0.124087591,0.09375,0.177622795,0.10140376,0.055555556,39.84375,38.5,2521.53125,1510.5,0.482577365,12,2.177261962,10,1.969548602,0.804672064,1.170804434,0.734380271,128,439.9033324,0.000251699,0.002362219,381114,1.093322808,2.557951577,0,1,1,2,medium-performing
1731,1,100,5541,23233.03,247,98,85,1.136074983,3019,-0.267458011,-0.230769231,-0.214285714,-0.094470234,-0.058823529,-0.076923077,39.20408163,38,2320.632653,2000,0.306766686,25,2.858162667,18,2.324893241,0.898582953,1.50933032,0.447709791,310,1452.147137,0.000259875,0.005467231,497959,1.031587285,2.86670215,0,0,0,0,poorly-performing
1732,1,60,5411,28055.06,309,56,187,1.631147685,3671,-0.791016309,-0.44012945,0.089285714,0.177622795,0.10140376,0.055555556,42.85714286,42,3751.267857,2000,0.640560359,17,2.127536064,9,0.830884845,0.971153766,1.197339734,0.787437432,162,302.2448006,0.000251889,0.003058303,243474,1.033070217,1.753946871,0,0,1,1,medium-performing
1733,1,77,5541,15932.88,163,52,55,1.350600517,3197,2.750738724,0.45398773,-0.211538462,-0.094470234,-0.058823529,-0.076923077,37.51923077,36.5,3263.461538,1805,0.271189173,17,2.114183882,18,1.963284474,0.997654294,1.479841648,0.759100695,185,532.3571393,0.000250188,0.00312484,748483,0.886789388,2.350699485,1,1,0,2,medium-performing
1734,1,2,5691,8300.68,80,64,195,1.274294479,3388,-0.071938685,-0.0125,0.09375,-0.033028781,-0.022058824,-0.013157895,39.625,39,2997.4125,2000,0.376769961,17,2.511791643,15,2.151650518,1.084487795,1.05996573,0.617851606,210,867.7307032,0.000257798,0.003863647,296967,1.082530737,2.628499572,0,1,1,2,medium-performing
1735,1,81,5541,68488.18,655,367,57,1.149862955,4674,-0.083109669,-0.080916031,-0.10626703,-0.094470234,-0.058823529,-0.076923077,39.40054496,38,3586.262153,2500,0.422472493,32,2.904860182,31,2.700494186,1.148643896,1.363793635,0.720524009,787,8540.819551,0.000271961,0.029772617,598454,0.993598723,3.002884061,1,0,0,1,medium-performing
1736,1,77,5541,35284.85,289,125,15,0.72987121,3197,0.002596015,0.069204152,0.064,-0.094470234,-0.058823529,-0.076923077,39.272,39,3577.16264,2500,0.333783815,29,2.833910738,28,2.803664682,0.925027213,1.499848535,0.678913799,477,3779.249995,0.000268025,0.012950206,748483,1.061011171,2.890474925,1,1,1,3,well-performing
1737,1,60,5541,50773.88,420,133,2,0,3671,-0.319405174,-0.197619048,0.037593985,-0.094470234,-0.058823529,-0.076923077,37.98496241,36,3298.278195,1970,0.266856247,27,2.642022043,21,1.881407861,0.838434522,1.309658077,0.687890558,339,2005.649764,0.000261575,0.006535597,243474,1.036499615,2.441083354,0,0,1,1,medium-performing
1738,1,123,5411,3094.6,133,20,131,0.919302125,4188,0.430194532,0.30075188,0,0.177622795,0.10140376,0.055555556,38.4,38,1825.5,1335,0.610864102,8,1.692280661,5,0.895379405,0.730587761,1.01266271,0.79098705,106,172.5051076,0.000243784,0.002611895,442694,0.931292644,1.715108518,1,1,0,2,medium-performing
1739,1,38,5541,80569.43,640,106,190,1.644255654,2633,-0.079365586,-0.0265625,0,-0.094470234,-0.058823529,-0.076923077,37.20754717,37,3170.745283,2000,0.455586712,17,2.196612947,15,1.580739282,0.98891544,1.332762812,0.605297749,211,630.1792142,0.000256082,0.00945404,402391,1.031803524,2.359011156,1,1,1,3,well-performing
1740,1,53,5541,19725.83,150,70,50,1.165021657,4513,0.241733301,0.213333333,-0.028571429,-0.094470234,-0.058823529,-0.076923077,37.24285714,35.5,3649.671429,2004,0.410116118,19,2.521600786,17,2.203197462,0.896020664,1.43194794,0.63159717,275,993.7711824,0.000257865,0.004667096,396729,0.887908165,2.755383236,1,1,1,3,well-performing
1741,1,42,5541,62074.52,388,143,23,1.097777382,3024,-0.557387959,-0.24742268,-0.160839161,-0.094470234,-0.058823529,-0.076923077,40.27972028,39,4178.908601,2500,0.513678382,29,2.901514424,26,2.6000096,1.221958559,1.409968778,0.647910518,409,3723.815313,0.00026688,0.008139504,846492,1.055546662,2.964382476,0,0,0,0,poorly-performing
1742,1,115,5541,76222.07,626,167,133,1.850147082,7822,-0.846043803,-0.817891374,-0.77245509,-0.094470234,-0.058823529,-0.076923077,42.61676647,41,3866.919162,2500,0.528871209,25,2.412674049,28,2.679064022,1.18698087,1.431474418,0.760595634,515,3290.731281,0.000268312,0.022166531,274196,1.044448744,2.809198681,0,0,0,0,poorly-performing
1743,1,82,5541,30897.11,281,123,155,1.519012961,4670,0.101868751,0.174377224,-0.032520325,-0.094470234,-0.058823529,-0.076923077,38.17886179,37,3662.682927,2500,0.35443032,25,2.714793004,23,2.101776757,0.895724356,1.323705349,0.704026376,357,1468.554371,0.000262812,0.008772496,381114,0.986758915,2.806880635,1,1,1,3,well-performing
1744,1,84,5541,23722.25,234,60,126,1.636843757,5281,-0.076504126,-0.183760684,-0.233333333,-0.094470234,-0.058823529,-0.076923077,39.85,39,2983.7,2000,0.392674267,21,2.49648959,14,1.542047929,0.819973379,1.342975366,0.708602222,194,581.2083681,0.000257732,0.00374138,433873,0.991565867,2.874820835,1,0,0,1,medium-performing
1745,1,88,5541,27725.48,299,99,54,1.623343032,3662,0.168178513,0.117056856,-0.151515152,-0.094470234,-0.058823529,-0.076923077,39.85858586,38,2787.40404,2000,0.327296541,28,2.533032698,19,1.830366255,0.869443345,1.36872736,0.615555264,281,1649.66619,0.000260892,0.005364268,435682,0.975486537,2.503416287,1,1,0,2,medium-performing
1746,1,121,5541,92788.62,520,76,49,1.129692926,3567,-0.027987807,-0.117307692,-0.197368421,-0.094470234,-0.058823529,-0.076923077,39.11842105,37.5,4006.714868,2500,0.413469712,21,2.358250718,15,1.426601428,1.151788049,1.235625969,0.768593744,240,794.5185716,0.000257732,0.004769463,770393,1.039301623,2.252083981,1,0,0,1,medium-performing
1747,1,115,5691,34589.5,456,355,484,1.625845288,7822,-0.075312739,-0.057017544,-0.098591549,-0.033028781,-0.022058824,-0.013157895,37.69014085,37,3033.537099,2000,0.685091205,34,2.52125207,31,2.672661368,0.914506844,1.448357268,0.939102682,717,5841.853084,0.000270783,0.059603515,274196,0.859221172,2.387803138,0,0,0,0,poorly-performing
1748,1,160,5541,58007.1,588,282,53,1.402666899,5772,-0.335148111,-0.221088435,-0.205673759,-0.094470234,-0.058823529,-0.076923077,40.31560284,39,3534.79078,2495,0.414628446,30,2.660137923,25,2.12319529,1.152543254,1.495244055,0.762138214,608,5474.540588,0.000268745,0.070882067,497586,1.039812843,2.416189257,0,0,0,0,poorly-performing
1749,1,60,5541,17220.44,186,70,33,1.339281791,3671,0.216831277,0.123655914,0.071428571,-0.094470234,-0.058823529,-0.076923077,38.18571429,37.5,3370.557143,2200,0.479948415,21,2.414739751,14,1.794191036,1.047543359,1.348107074,0.84526259,217,858.1302588,0.000256476,0.003294087,243474,1.087946411,2.333800615,1,1,1,3,well-performing
1750,1,123,5541,26880.68,227,70,74,0.994968282,4188,0.118283466,0.220264317,-0.071428571,-0.094470234,-0.058823529,-0.076923077,38.2,36,2809.828571,2000,0.410116118,11,1.651589028,12,1.149678799,0.865749409,1.361960159,0.735925244,195,359.5584297,0.000255885,0.007197094,442694,1.045344741,2.10236983,1,1,1,3,well-performing
1751,1,121,5411,15930.37,599,69,55,0.482517947,3567,0.011444806,-0.120200334,0.31884058,0.177622795,0.10140376,0.055555556,41.34782609,40,2907.574928,2283,0.48390288,18,2.438266048,6,0.531998123,1.368562449,1.352397704,0.444050126,183,300.0389348,0.000253036,0.006413289,770393,1.079989386,1.757079215,0,0,1,1,medium-performing
1752,1,61,5541,65383.1,686,322,92,2.016592562,6987,-0.044657564,-0.091836735,-0.133540373,-0.094470234,-0.058823529,-0.076923077,40.13354037,39,3578.012422,2500,0.466842258,33,2.718638834,32,2.311127525,1.153740926,1.497546803,0.812055172,755,7115.730939,0.000273673,0.065066639,533570,1.047459567,2.673088259,1,0,0,1,medium-performing
1753,1,4,5541,35413.58,317,104,66,1.006174253,6577,-0.040163689,-0.015772871,-0.038461538,-0.094470234,-0.058823529,-0.076923077,38.77884615,37.5,3572.326923,2500,0.35762696,18,2.082346019,14,1.631776858,0.996342491,1.402584005,0.480584489,286,1279.5748,0.000258532,0.022288984,423372,1.031105622,2.230928867,1,1,1,3,well-performing
1754,1,42,5411,7092.21,228,44,32,0.74624063,3024,0.528853489,0.385964912,0.204545455,0.177622795,0.10140376,0.055555556,43.04545455,41,2787.795455,1975,0.506639358,12,2.011475153,10,1.585782557,1.012205156,1.49102575,0.4851042,133,198.5052317,0.000249128,0.003133447,846492,1.077863228,1.933869615,1,1,1,3,well-performing
1755,1,61,5411,1515.06,69,12,91,1.8265752,6987,0.577033253,0.15942029,0.166666667,0.177622795,0.10140376,0.055555556,40.41666667,40.5,3312,2200,0.679193066,4,0.983087359,4,0.983087359,0.721463387,1.075138924,0.450561009,67,71.7490652,0.000230097,0.004163266,533570,0.936314876,1.563532895,1,1,1,3,well-performing
1756,1,123,5541,70633.62,759,302,57,1.208693976,4188,-0.175602213,-0.152832675,-0.139072848,-0.094470234,-0.058823529,-0.076923077,39.04304636,39,3050.849007,2081,0.365338407,26,2.197836609,30,1.860668897,0.947482605,1.452691287,0.608116734,602,4138.189639,0.000269397,0.035262422,442694,1.058783349,2.474447652,0,0,0,0,poorly-performing
1757,1,160,5541,31285.12,310,176,53,1.402666899,5772,0.348139307,0.4,0.261363636,-0.094470234,-0.058823529,-0.076923077,40.00568182,39,3341.636364,2200,0.447499878,24,2.542397041,23,2.07800195,1.175416303,1.513685456,0.807179593,479,2971.516377,0.000264201,0.050776825,497586,1.044663002,2.307811846,1,1,1,3,well-performing
1758,1,121,5691,14001.7,238,170,108,1.315181216,3567,-0.187082997,-0.163865546,-0.082352941,-0.033028781,-0.022058824,-0.013157895,39.18823529,38,2589.427471,2000,0.465999057,29,2.833371329,26,2.572062931,0.776300021,1.438723854,0.509185536,538,7510.816316,0.000271887,0.011810011,770393,1.092155336,2.807958808,0,0,0,0,poorly-performing
1759,1,59,5691,30952.49,349,261,47,1.255876054,7308,-0.127770011,-0.048710602,-0.08045977,-0.033028781,-0.022058824,-0.013157895,38.55172414,37,3682.590038,2000,0.688552515,29,2.338786978,23,1.724574554,0.857202256,1.411793553,0.732803434,571,3674.161277,0.000269614,0.049106632,344876,0.950674646,2.271273998,0,0,0,0,poorly-performing
1760,1,77,5541,14684.82,131,74,58,1.389349811,3197,0.15491099,0.022900763,-0.054054054,-0.094470234,-0.058823529,-0.076923077,39.81081081,42,3343.001081,2275,0.39603289,22,2.585964803,21,2.476540309,1.005934885,1.615332646,0.610673941,274,1360.202415,0.000260485,0.005273056,748483,0.973467755,2.825062758,1,1,1,3,well-performing
1761,1,77,5691,41882.53,544,395,125,1.533308537,3197,0.02314354,0.101102941,0.111392405,-0.033028781,-0.022058824,-0.013157895,38.20759494,37,2952.91719,2000,0.474830727,34,2.946169928,25,2.379461716,0.826688558,1.464363911,0.462618067,777,9434.230183,0.000274424,0.032249189,748483,1.088952386,2.651163361,1,1,1,3,well-performing
1762,1,81,5541,100621.42,256,92,25,1.601946158,4674,-0.502564166,-0.328125,-0.293478261,-0.094470234,-0.058823529,-0.076923077,39.90217391,40,4051.767391,2500,0.462036709,21,2.415831498,17,2.147176421,1.102488211,1.447643805,0.77236534,330,1327.895988,0.000260552,0.005981076,598454,0.984202448,2.685043919,0,0,0,0,poorly-performing
1763,1,70,5691,15954.69,228,131,337,1.300960463,3480,-0.004678875,-0.048245614,0.038167939,-0.033028781,-0.022058824,-0.013157895,38.02290076,38,1957.090382,1800,0.661073666,24,2.303746902,17,1.27368395,0.72176804,1.232498664,0.771001635,222,669.0765413,0.000256016,0.007491159,274197,1.005819876,1.773906187,1,0,1,2,medium-performing
1764,1,115,5691,7799.27,123,73,351,1.685534431,7822,-0.451623037,-0.390243902,-0.287671233,-0.033028781,-0.022058824,-0.013157895,35.46575342,33,2015.932329,1824.06,0.651179142,12,1.459523346,16,2.18745211,0.588150498,1.384414381,1.071337069,233,673.6645407,0.000257003,0.010362406,274196,0.838221832,1.94422483,0,0,0,0,poorly-performing
1765,1,59,5411,3470.81,147,11,160,1.273185857,7308,-0.336719671,-0.353741497,0.181818182,0.177622795,0.10140376,0.055555556,43.09090909,42,3181.272727,2800,0.474139113,5,1.294544666,3,0.600165773,0.304635897,1.120949993,0.304635897,52,22.0567039,0.00023084,0.001484267,344876,1.036198485,1.227259711,0,0,1,1,medium-performing
1766,1,115,5691,33090.67,67,42,382,1.405817022,7822,1.065497616,0.104477612,0.095238095,-0.033028781,-0.022058824,-0.013157895,41.28571429,39,6919.428571,4255.5,0.486912509,13,1.932041611,14,2.31879316,0.839494662,1.266121147,0.821504009,135,182.7790643,0.000253743,0.005410706,274196,0.812469883,2.195764249,1,1,1,3,well-performing
1767,1,65,5411,45947.78,851,277,139,1.366076983,3055,-0.148096165,-0.052878966,-0.086642599,0.177622795,0.10140376,0.055555556,39.64620939,38,3325.026137,2000,0.498393826,25,2.322272065,22,1.7146499,0.9473734,1.478696762,0.678430164,398,2996.133284,0.000263574,0.037138043,698260,1.058347853,1.968611173,0,0,0,0,poorly-performing
1768,1,141,5411,18859.56,379,82,131,1.562596115,3503,0.233903654,0.303430079,0.12195122,0.177622795,0.10140376,0.055555556,38.65853659,37,3552.969634,2554,0.656711793,14,2.103809265,12,1.24919336,0.976561466,1.312391921,0.755118258,212,493.0592883,0.000252461,0.011319599,248859,1.043420131,2.239478582,1,1,1,3,well-performing
1769,1,82,5411,3004.26,94,27,133,1.09245539,4670,0.292677731,0.20212766,0.148148148,0.177622795,0.10140376,0.055555556,36.11111111,36,2740.555556,2000,0.636513968,10,2.046347336,6,0.876530134,0.65514125,1.019533567,0.529705999,80,65.46998989,0.000241313,0.001441879,381114,1.063168738,1.971126114,1,1,1,3,well-performing
1770,1,160,5411,2958.23,72,25,66,1.110962768,5772,0.361942783,0.444444444,0.08,0.177622795,0.10140376,0.055555556,40.32,41,2317.4,2100,0.500402224,10,1.954307077,4,0.993738688,0.606024803,1.656118679,0.600482608,92,90.39237991,0.000241779,0.007779296,497586,1.057565342,1.562102511,1,1,1,3,well-performing
1771,1,115,5541,80470.92,329,103,177,1.496151359,7822,-0.352611105,-0.300911854,-0.058252427,-0.094470234,-0.058823529,-0.076923077,37.90291262,37,4538.010971,2500,0.397491511,21,2.148509071,23,2.477172866,0.874865178,1.413931802,0.733555782,355,1897.329658,0.000263644,0.012154391,274196,1.053629252,2.805690505,0,0,1,1,medium-performing
1772,1,4,5541,11900.79,183,69,57,1.053274323,6577,0.067179574,-0.038251366,0.246376812,-0.094470234,-0.058823529,-0.076923077,37.17391304,36,3587.043478,1800,0.387212175,13,1.990076428,12,1.639190323,0.698219628,1.234271661,0.612917071,183,275.7967482,0.000250125,0.015149105,423372,0.94452909,2.079237179,1,1,1,3,well-performing
1773,1,65,5691,21256.71,272,195,86,0.994658927,3055,0.16840894,0.003676471,-0.005128205,-0.033028781,-0.022058824,-0.013157895,38.56923077,38,2565.103795,2000,0.493210305,23,2.24770159,16,1.553604477,0.974411368,1.463129078,0.589450945,272,1118.745343,0.000259202,0.021026766,698260,1.052447276,1.710344901,1,1,1,3,well-performing
1774,1,88,5411,2897.15,100,31,336,1.125959291,3662,0.202329876,0.2,0,0.177622795,0.10140376,0.055555556,41.19354839,42,2557.032258,2000,0.650390441,13,2.160927265,5,0.731801786,1.147972214,1.439080277,0.874439695,95,183.3077974,0.000239234,0.001188027,435682,1.039360419,1.820444317,1,1,0,2,medium-performing
1775,1,100,5691,33369.87,437,272,371,0.959961545,3019,-0.033529648,-0.018306636,-0.051470588,-0.033028781,-0.022058824,-0.013157895,37.05514706,37,2639.194743,1681,0.629501061,30,2.884179978,24,1.79897,0.703022576,1.459045691,0.695886128,474,3179.756417,0.000265887,0.018373053,497959,1.069648156,2.393571966,0,1,0,1,medium-performing
1776,1,160,5411,3892.53,144,14,39,1.172475218,5772,0.343794396,0.451388889,0.357142857,0.177622795,0.10140376,0.055555556,37.21428571,36.5,2169.428571,1500,0.598269389,11,2.341993152,3,0.655975432,0.257318441,1.630798505,0.519579639,46,37.10195237,0.000232666,0.003331668,497586,1.078459175,1.574237808,1,1,1,3,well-performing
1777,1,79,5541,185665.44,724,165,94,1.082256407,2847,-0.248785504,-0.063535912,-0.187878788,-0.094470234,-0.058823529,-0.076923077,39.64848485,39,4080.758909,2500,0.2606369,27,2.755253198,21,2.411078641,0.926929378,1.311852249,0.623226713,421,2966.448754,0.00026434,0.009616394,454569,0.919387227,2.908859564,0,0,0,0,poorly-performing
1778,1,115,5691,74619.93,529,389,407,1.318005251,7822,-0.089091748,-0.052930057,-0.051413882,-0.033028781,-0.022058824,-0.013157895,35.00771208,33,3088.454242,2200,0.669080191,31,2.545093814,34,2.859910551,0.795951364,1.307058789,0.981085326,703,4689.737474,0.000268384,0.069513446,274196,0.720248329,2.468951513,0,0,0,0,poorly-performing
1779,1,34,5691,48761.5,314,238,1376,0.934795704,8845,-0.026828543,0.130573248,0.025210084,-0.033028781,-0.022058824,-0.013157895,36.70588235,35,6719.475672,3000,0.688868578,30,2.986188605,29,2.673938876,1.162967228,1.39217695,0.941118525,519,2599.860448,0.000264831,0.027573226,222370,0.820073451,2.686769548,1,1,1,3,well-performing
1780,1,42,5411,10313.74,212,53,32,0.74624063,3024,0.387798219,0.268867925,-0.056603774,0.177622795,0.10140376,0.055555556,36.24528302,36,1780.962264,1700,0.390312935,15,1.912131209,9,0.866438302,0.186836759,1.385696036,0.444479141,128,302.5394476,0.000244918,0.001849651,846492,1.013288369,1.675229865,1,1,0,2,medium-performing
1781,1,160,5411,3214.33,120,24,136,1.607904431,5772,0.601223272,-0.058333333,0.125,0.177622795,0.10140376,0.055555556,44.45833333,45,3937.752917,3400,0.636513968,10,1.903269519,5,0.681609769,1.362274423,1.374134234,0.615990278,109,211.1215551,0.000242307,0.005665135,497586,1.086410509,1.460864612,1,0,1,2,medium-performing
1782,1,63,5411,4755.42,151,36,106,1.158926164,3637,1.036661325,0.728476821,0.055555556,0.177622795,0.10140376,0.055555556,38.02777778,36,2823.611111,2000,0.668248278,12,1.971512043,5,0.502864303,0.740915375,1.32292124,0.525654444,113,146.167177,0.000240674,0.004958284,699901,1.094639179,1.546092679,1,1,1,3,well-performing
1783,1,61,5411,2149.21,80,22,133,1.196185114,6987,-0.099604041,-0.175,-0.090909091,0.177622795,0.10140376,0.055555556,38.59090909,37,4020.181818,2000,0.585952418,10,1.933016606,6,1.094833222,1.049007021,1.009777648,0.4851042,85,202.4047834,0.000246124,0.003213773,533570,1.020080892,1.929442643,0,0,0,0,poorly-performing
1784,1,12,5411,4763.19,168,28,139,1.052361525,3644,0.172203922,0.083333333,0.214285714,0.177622795,0.10140376,0.055555556,39.92857143,38.5,1863.75,1550,0.340499578,11,2.093472657,5,0.60815787,0.65759855,1.345231606,0.49044961,86,143.4050988,0.000243902,0.000860033,287378,1.019390988,1.624944744,0,0,1,1,medium-performing
1785,1,60,5411,10371.39,246,54,60,1.300233642,3671,0.400995431,0.443089431,0.148148148,0.177622795,0.10140376,0.055555556,37.74074074,38.5,2185.185185,1796.5,0.264051852,10,1.34823831,3,0.184082388,0.522243764,1.296054458,0.396483064,66,28.29185011,0.000224165,0.001218866,243474,1.04410725,1.027034542,1,1,1,3,well-performing
1786,1,86,5411,4819.06,86,29,99,1.112247628,2187,-0.171049956,-0.244186047,-0.103448276,0.177622795,0.10140376,0.055555556,35.89655172,35,3136.655172,2000,0.332594014,16,2.575686318,6,1.067471181,0.398440208,1.220605564,0.332594014,110,335.8787932,0.000249066,0.001601421,528514,1.082165334,2.386717704,0,0,0,0,poorly-performing
1787,1,50,5691,36726,219,162,131,1.305817295,9025,-0.159956162,-0.00913242,-0.049382716,-0.033028781,-0.022058824,-0.013157895,38.28395062,36,6196.520988,3000,0.505493977,28,2.65302979,21,2.166260684,1.090001124,1.139020869,1.073965207,372,1211.027768,0.000260417,0.041710425,451453,0.738254261,2.201495397,0,1,0,1,medium-performing
1788,1,50,5691,34073.95,244,189,226,1.382311662,9025,-0.085919009,0.045081967,0,-0.033028781,-0.022058824,-0.013157895,37.48148148,36,3811.767143,2500,0.682907905,28,2.618027111,20,2.041182566,1.054961526,1.316371119,1.115862481,431,1891.57408,0.000262743,0.05350099,451453,0.865876791,2.090457634,0,1,1,2,medium-performing
1789,1,115,5691,37959.3,297,220,411,1.529615878,7822,0.02855216,0.084175084,0.018181818,-0.033028781,-0.022058824,-0.013157895,35.53181818,34,3180.402773,2000,0.602963462,23,2.275493731,28,2.617491907,0.739659637,1.300996031,0.961773001,499,2249.083323,0.000264901,0.042602922,274196,0.750708672,2.419142211,1,1,1,3,well-performing
1790,1,115,5691,40155.65,254,170,359,1.55094479,7822,-0.023835998,0.070866142,0.064705882,-0.033028781,-0.022058824,-0.013157895,37.80588235,36,3602.716882,2573,0.437713663,23,2.258194307,28,2.675879896,0.898962487,1.359874354,1.054821247,399,1329.47073,0.00026178,0.028213602,274196,0.672268839,2.325614725,1,1,1,3,well-performing
1791,1,50,5691,24984.5,184,146,108,1.217802373,9025,-0.004939062,-0.065217391,-0.123287671,-0.033028781,-0.022058824,-0.013157895,37.74657534,36,4559.961644,3000,0.534431264,22,2.486952032,22,2.078800821,1.039466975,1.198505602,1.0520236,386,1501.200091,0.000261849,0.04367256,451453,0.766597498,2.171447723,1,0,0,1,medium-performing
1792,1,33,5691,30743.6,174,115,305,1.1964877,10560,-0.173423086,0.034482759,0.043478261,-0.033028781,-0.022058824,-0.013157895,39.26956522,38,4573.597391,3000,0.488108565,19,2.161776101,24,2.574014814,0.982622239,1.453378749,1.113487169,313,872.3660838,0.000260417,0.021003107,185447,0.731420029,2.338775348,0,1,1,2,medium-performing
1793,1,59,5691,62202.95,393,270,47,1.255876054,7308,0.08817122,0.071246819,-0.018518519,-0.033028781,-0.022058824,-0.013157895,37.00740741,35,4463.658556,3000,0.604456555,31,2.632531133,34,2.758915767,0.910758885,1.412148409,0.990133354,563,3103.971423,0.000266383,0.054962496,344876,0.754194236,2.524904864,1,1,0,2,medium-performing
1794,1,84,5691,17904.8,124,101,271,1.412763606,5281,-0.141891001,0.137096774,0.089108911,-0.033028781,-0.022058824,-0.013157895,35.99009901,34,2715.473267,2000,0.689171511,23,2.470953361,25,2.380775816,0.979478361,1.436830887,0.930731565,351,1405.363742,0.000262812,0.011603564,433873,0.807630646,2.888214992,0,1,1,2,medium-performing
1795,1,50,5691,69713.99,436,308,108,1.191677398,9025,0.062224239,0.128440367,0.058441558,-0.033028781,-0.022058824,-0.013157895,36.82142857,35,3988.139708,2990,0.627941389,27,2.492221237,26,2.248183577,1.09161747,1.235042194,0.93628322,573,2852.763791,0.000265534,0.105958281,451453,0.878324818,2.12284028,1,1,1,3,well-performing
1796,1,115,5691,19345,74,50,471,0.689192612,7822,0.159886276,0.121621622,0.16,-0.033028781,-0.022058824,-0.013157895,36.2,35,3130.6702,2900,0.610864102,17,2.175573722,20,2.59110134,0.526483853,1.166474017,0.993388235,180,383.9747245,0.000255558,0.008172413,274196,0.650605002,2.053650833,1,1,1,3,well-performing
1797,1,59,5691,26130,88,53,386,1.015876347,7308,-0.283275928,-0.113636364,0.113207547,-0.033028781,-0.022058824,-0.013157895,41.9245283,42,6149.537358,4000,0.577353849,20,2.599768084,21,2.626017012,0.927213507,1.408568423,1.007616476,215,631.9523077,0.000255754,0.011998793,344876,0.805473514,2.446490513,0,0,1,1,medium-performing
1798,1,50,5691,20310,76,59,108,1.191677398,9025,-0.20216642,-0.197368421,-0.254237288,-0.033028781,-0.022058824,-0.013157895,41.05084746,39,6556.864915,4750,0.566942381,19,2.581348304,13,2.046638149,1.161911151,1.094060201,0.98706466,167,238.8130121,0.000247647,0.016221051,451453,0.918180232,1.869089095,0,0,0,0,poorly-performing
1799,1,115,5691,24208.43,267,227,471,0.689192612,7822,-0.250762648,-0.164794007,-0.158590308,-0.033028781,-0.022058824,-0.013157895,35.48017621,33,2202.042555,1758,0.665637282,30,2.600455561,31,2.761230545,0.766498587,1.423396385,1.154532314,561,3620.104708,0.000267094,0.036874888,274196,0.817553504,2.419412113,0,0,0,0,poorly-performing
1800,1,59,5691,10570.4,119,107,45,1.220960684,7308,-0.039492356,0.033613445,-0.028037383,-0.033028781,-0.022058824,-0.013157895,36.3271028,33,3218.563832,2400,0.638651503,26,2.72299184,26,2.505236887,1.010919226,1.298777016,1.015909115,346,1488.312805,0.000262329,0.020700666,344876,0.757084506,2.380040219,0,1,0,1,medium-performing
1801,1,34,5691,9417.35,121,99,1376,0.934795704,8845,-0.285940312,-0.148760331,-0.121212121,-0.033028781,-0.022058824,-0.013157895,36.05050505,34,2704.750808,2000,0.595604523,26,2.879345908,21,2.527930078,0.812874478,1.369365525,0.881476303,323,1417.81582,0.00026062,0.012217009,222370,0.693222905,2.45854727,0,0,0,0,poorly-performing
1802,1,17,5691,11902.45,137,113,317,2.036159927,4773,-0.2734269,-0.248175182,-0.221238938,-0.033028781,-0.022058824,-0.013157895,33.10619469,30,2081.867257,1900,0.655029961,27,2.622170215,30,2.944713284,0.643984437,1.302846804,0.891052241,349,1496.796148,0.000262329,0.01609748,236606,0.716452791,2.587475122,0,0,0,0,poorly-performing
1803,1,50,5691,12130.7,151,119,108,1.191677398,9025,-0.09649979,-0.099337748,-0.142857143,-0.033028781,-0.022058824,-0.013157895,38.16806723,36,4351.94958,2970,0.605797299,19,2.300617485,14,1.976142197,1.022075654,1.301463052,1.101247538,386,1276.830353,0.000260824,0.053594197,451453,0.823401866,1.945857699,0,0,0,0,poorly-performing
